TransactionID;CustomerID;Date;ProductID;Price_x;Qty;TotalAmount;StoreID;Age;Gender;Marital Status;Income;StoreName;GroupStore;Type;Latitude;Longitude;Product Name;Price_y
TR5947;421;09/08/2022;P3;7500;3;22500;5;35;0;Married;9,01;Bonafid;Gita;General Trade;-7,250445;112,768845;Crackers;7500
TR63719;184;09/08/2022;P1;8800;10;88000;14;33;0;Single;13,93;Priangan;Priangan;Modern Trade;-5,45;105,26667;Choco Bar;8800
TR65452;198;09/08/2022;P10;15000;5;75000;9;45;0;Married;10,69;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR66220;291;09/08/2022;P9;10000;5;50000;9;49;0;Married;19,98;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR85162;134;09/08/2022;P3;7500;4;30000;5;50;0;Married;18,62;Bonafid;Gita;General Trade;-7,250445;112,768845;Crackers;7500
TR92912;124;09/08/2022;P5;4200;2;8400;5;28;0;Single;5,12;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR94031;345;09/08/2022;P5;4200;4;16800;5;31;0;Married;5,06;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR94958;125;09/08/2022;P5;4200;2;8400;8;55;1;Married;12,75;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR12826;167;10/08/2022;P8;16000;1;16000;1;28;1;Married;2,91;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR28346;77;10/08/2022;P10;15000;1;15000;7;26;0;Married;4,67;Buana Indah;Buana;General Trade;3,316694;114,590111;Cheese Stick;15000
TR38865;12;10/08/2022;P7;9400;6;56400;14;2;1;Married;4,94;Priangan;Priangan;Modern Trade;-5,45;105,26667;Coffee Candy;9400
TR45350;285;10/08/2022;P9;10000;1;10000;12;20;0;Single;0;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Yoghurt;10000
TR68248;435;10/08/2022;P5;4200;5;21000;8;29;1;Married;3,61;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR74019;357;10/08/2022;P3;7500;2;15000;14;48;0;Married;18,14;Priangan;Priangan;Modern Trade;-5,45;105,26667;Crackers;7500
TR84887;169;10/08/2022;P2;3200;7;22400;7;34;0;Married;3,97;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR85167;90;10/08/2022;P2;3200;6;19200;11;21;1;Single;0;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Ginger Candy ;3200
TR85591;295;10/08/2022;P5;4200;3;12600;3;34;0;Married;4,78;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR12185;201;11/08/2022;P2;3200;3;9600;11;57;0;Married;6,87;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Ginger Candy ;3200
TR22534;177;11/08/2022;P7;9400;6;56400;7;33;1;Married;8,06;Buana Indah;Buana;General Trade;3,316694;114,590111;Coffee Candy;9400
TR250;56;11/08/2022;P7;9400;5;47000;10;20;1;Single;1;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR27321;441;11/08/2022;P4;12000;2;24000;10;19;0;Single;2,66;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Potato Chip;12000
TR36311;357;11/08/2022;P8;16000;1;16000;4;48;0;Married;18,14;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Oat;16000
TR37315;111;11/08/2022;P9;10000;4;40000;1;59;1;Married;4,59;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Yoghurt;10000
TR46890;307;11/08/2022;P7;9400;5;47000;13;31;0;Married;5,22;Buana;Buana;General Trade;-1,26916;116,825264;Coffee Candy;9400
TR50449;398;11/08/2022;P4;12000;4;48000;14;33;0;Married;7,44;Priangan;Priangan;Modern Trade;-5,45;105,26667;Potato Chip;12000
TR65169;444;11/08/2022;P10;15000;4;60000;11;53;0;Married;15,31;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cheese Stick;15000
TR71128;203;11/08/2022;P3;7500;5;37500;1;53;0;Married;17,2;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Crackers;7500
TR77093;149;11/08/2022;P10;15000;1;15000;8;61;1;Married;3,96;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Cheese Stick;15000
TR81428;63;11/08/2022;P10;15000;3;45000;13;58;0;Married;10,78;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR85828;327;11/08/2022;P5;4200;3;12600;14;50;0;Married;12,41;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR2020;406;12/08/2022;P3;7500;2;15000;11;38;1;Married;8,64;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR21467;120;12/08/2022;P9;10000;2;20000;13;30;0;Married;2,48;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR24185;223;12/08/2022;P10;15000;1;15000;6;62;1;Single;5,35;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR64422;256;12/08/2022;P9;10000;4;40000;8;56;0;Married;7,09;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Yoghurt;10000
TR66289;126;12/08/2022;P5;4200;5;21000;8;56;0;Married;15,75;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR95096;168;12/08/2022;P5;4200;3;12600;3;27;0;Married;4,88;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR10247;101;13/08/2022;P9;10000;4;40000;10;61;1;Married;54,2;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Yoghurt;10000
TR18564;192;13/08/2022;P6;18000;1;18000;1;26;0;Single;4,47;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cashew;18000
TR23247;158;13/08/2022;P9;10000;5;50000;14;49;1;Married;5,6;Priangan;Priangan;Modern Trade;-5,45;105,26667;Yoghurt;10000
TR26954;434;13/08/2022;P10;15000;5;75000;13;37;0;Married;9,33;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR27968;286;13/08/2022;P7;9400;4;37600;1;60;0;Married;6,19;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR29132;121;13/08/2022;P6;18000;3;54000;5;26;0;Single;2,93;Bonafid;Gita;General Trade;-7,250445;112,768845;Cashew;18000
TR43837;180;13/08/2022;P7;9400;6;56400;6;22;1;Married;4,07;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Coffee Candy;9400
TR46117;26;13/08/2022;P7;9400;3;28200;8;45;1;Married;7,83;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Coffee Candy;9400
TR57004;315;13/08/2022;P9;10000;7;70000;1;29;1;Married;4,18;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Yoghurt;10000
TR62593;281;13/08/2022;P5;4200;2;8400;2;35;0;Married;3,03;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Thai Tea;4200
TR64665;216;13/08/2022;P2;3200;7;22400;12;30;0;Married;4,82;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Ginger Candy ;3200
TR76558;201;13/08/2022;P5;4200;4;16800;11;57;0;Married;6,87;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR78226;150;13/08/2022;P10;15000;3;45000;3;61;1;Married;8,56;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR82377;356;13/08/2022;P9;10000;5;50000;2;56;0;Married;13,25;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Yoghurt;10000
TR95512;386;13/08/2022;P9;10000;7;70000;12;33;0;Married;6,95;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Yoghurt;10000
TR11029;229;14/08/2022;P10;15000;2;30000;2;32;0;Married;10,17;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR18632;142;14/08/2022;P9;10000;2;20000;11;23;1;Single;1,58;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR28042;40;14/08/2022;P7;9400;4;37600;1;19;0;Single;3,48;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR43584;221;14/08/2022;P1;8800;3;26400;13;23;1;Single;7,5;Buana;Buana;General Trade;-1,26916;116,825264;Choco Bar;8800
TR48790;419;14/08/2022;P9;10000;7;70000;6;38;1;Married;3,86;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Yoghurt;10000
TR50341;286;14/08/2022;P7;9400;3;28200;14;60;0;Married;6,19;Priangan;Priangan;Modern Trade;-5,45;105,26667;Coffee Candy;9400
TR52408;353;14/08/2022;P5;4200;3;12600;14;25;0;Single;1,32;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR54287;15;14/08/2022;P9;10000;3;30000;1;30;0;Married;4,52;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Yoghurt;10000
TR56131;438;14/08/2022;P9;10000;6;60000;9;36;1;Single;5,43;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR59229;377;14/08/2022;P3;7500;5;37500;8;53;0;Single;10,39;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Crackers;7500
TR59918;92;14/08/2022;P7;9400;5;47000;12;60;0;Married;10,72;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Coffee Candy;9400
TR62875;138;14/08/2022;P9;10000;3;30000;1;37;1;Married;8,96;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Yoghurt;10000
TR63743;232;14/08/2022;P7;9400;4;37600;10;62;0;Married;7,32;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR75956;63;14/08/2022;P4;12000;1;12000;1;58;0;Married;10,78;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Potato Chip;12000
TR91249;191;14/08/2022;P10;15000;1;15000;14;35;1;Married;8,3;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cheese Stick;15000
TR98478;171;14/08/2022;P6;18000;2;36000;11;40;0;Married;10,05;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cashew;18000
TR99770;114;14/08/2022;P1;8800;10;88000;3;22;0;Single;3,14;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Choco Bar;8800
TR11204;278;15/08/2022;P1;8800;5;44000;11;31;1;Married;9,76;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Choco Bar;8800
TR11859;447;15/08/2022;P6;18000;4;72000;9;54;1;Married;20,37;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cashew;18000
TR22704;427;15/08/2022;P10;15000;3;45000;3;54;0;Married;16,88;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR27209;82;15/08/2022;P4;12000;1;12000;14;60;1;Married;6,24;Priangan;Priangan;Modern Trade;-5,45;105,26667;Potato Chip;12000
TR27212;72;15/08/2022;P9;10000;3;30000;8;26;0;Single;1,81;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Yoghurt;10000
TR29441;169;15/08/2022;P10;15000;5;75000;13;34;0;Married;3,97;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR30375;306;15/08/2022;P10;15000;4;60000;8;49;0;Married;16,52;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Cheese Stick;15000
TR36292;434;15/08/2022;P1;8800;10;88000;10;37;0;Married;9,33;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Choco Bar;8800
TR44799;7;15/08/2022;P7;9400;6;56400;12;31;0;Married;4,57;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Coffee Candy;9400
TR49089;444;15/08/2022;P1;8800;6;52800;13;53;0;Married;15,31;Buana;Buana;General Trade;-1,26916;116,825264;Choco Bar;8800
TR56687;31;15/08/2022;P2;3200;7;22400;13;38;0;Married;9,61;Buana;Buana;General Trade;-1,26916;116,825264;Ginger Candy ;3200
TR65514;392;15/08/2022;P10;15000;1;15000;2;45;0;Married;19,68;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR76683;104;15/08/2022;P10;15000;1;15000;7;31;1;Married;7,92;Buana Indah;Buana;General Trade;3,316694;114,590111;Cheese Stick;15000
TR86426;148;15/08/2022;P10;15000;3;45000;6;45;0;Married;19,68;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR89274;44;15/08/2022;P5;4200;5;21000;14;40;0;Married;10,65;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR10996;233;16/08/2022;P2;3200;5;16000;11;43;1;Married;5,69;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Ginger Candy ;3200
TR11078;306;16/08/2022;P5;4200;4;16800;9;49;0;Married;16,52;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR27017;133;16/08/2022;P1;8800;2;17600;5;47;1;Married;20,81;Bonafid;Gita;General Trade;-7,250445;112,768845;Choco Bar;8800
TR67563;243;16/08/2022;P10;15000;4;60000;12;38;0;Married;3,34;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cheese Stick;15000
TR6865;233;16/08/2022;P3;7500;5;37500;7;43;1;Married;5,69;Buana Indah;Buana;General Trade;3,316694;114,590111;Crackers;7500
TR88722;207;16/08/2022;P5;4200;3;12600;6;35;1;Married;10,54;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR96686;164;16/08/2022;P2;3200;6;19200;7;18;1;Single;0;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR17343;294;17/08/2022;P5;4200;5;21000;7;54;1;Married;19,07;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR23240;71;17/08/2022;P10;15000;1;15000;1;46;0;Married;12,42;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR23581;374;17/08/2022;P6;18000;3;54000;11;32;0;Single;5,4;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cashew;18000
TR24726;400;17/08/2022;P5;4200;4;16800;9;23;1;Single;2,79;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR31792;3;17/08/2022;P5;4200;4;16800;13;32;1;Married;9,17;Buana;Buana;General Trade;-1,26916;116,825264;Thai Tea;4200
TR36668;311;17/08/2022;P8;16000;3;48000;1;61;1;Married;7,64;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR38813;330;17/08/2022;P4;12000;2;24000;7;61;1;Married;7;Buana Indah;Buana;General Trade;3,316694;114,590111;Potato Chip;12000
TR39038;230;17/08/2022;P5;4200;5;21000;11;40;1;Married;4,32;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR52651;141;17/08/2022;P9;10000;2;20000;10;65;1;Married;9,94;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Yoghurt;10000
TR55359;58;17/08/2022;P1;8800;6;52800;8;27;1;Married;4,43;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Choco Bar;8800
TR57804;368;17/08/2022;P10;15000;3;45000;2;44;0;Married;16,13;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR59461;245;17/08/2022;P5;4200;4;16800;14;26;1;Married;4,58;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR74365;92;17/08/2022;P5;4200;5;21000;5;60;0;Married;10,72;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR97069;418;17/08/2022;P3;7500;2;15000;11;45;0;Single;23,84;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR11946;96;18/08/2022;P4;12000;1;12000;4;55;0;Married;13,67;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Potato Chip;12000
TR1651;206;18/08/2022;P9;10000;2;20000;11;68;0;Married;8,3;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR18370;219;18/08/2022;P10;15000;4;60000;11;39;0;Single;9,73;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cheese Stick;15000
TR21036;348;18/08/2022;P3;7500;3;22500;14;29;1;Married;4,64;Priangan;Priangan;Modern Trade;-5,45;105,26667;Crackers;7500
TR26389;8;18/08/2022;P9;10000;7;70000;4;37;1;Married;5,49;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Yoghurt;10000
TR32615;392;18/08/2022;P5;4200;5;21000;10;45;0;Married;19,68;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Thai Tea;4200
TR38016;279;18/08/2022;P4;12000;2;24000;14;62;0;Married;5,35;Priangan;Priangan;Modern Trade;-5,45;105,26667;Potato Chip;12000
TR50919;235;18/08/2022;P7;9400;4;37600;7;37;0;Married;5,35;Buana Indah;Buana;General Trade;3,316694;114,590111;Coffee Candy;9400
TR55343;151;18/08/2022;P4;12000;5;60000;10;42;0;Married;10,38;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Potato Chip;12000
TR59533;432;18/08/2022;P10;15000;4;60000;1;35;1;Married;9,79;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR61742;378;18/08/2022;P2;3200;7;22400;8;54;0;Married;14,66;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Ginger Candy ;3200
TR62739;327;18/08/2022;P3;7500;1;7500;11;50;0;Married;12,41;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR67148;152;18/08/2022;P7;9400;6;56400;5;59;1;Married;10,68;Bonafid;Gita;General Trade;-7,250445;112,768845;Coffee Candy;9400
TR69230;121;18/08/2022;P5;4200;3;12600;3;26;0;Single;2,93;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR94616;320;18/08/2022;P7;9400;2;18800;4;30;0;Married;3,72;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Coffee Candy;9400
TR9566;285;18/08/2022;P2;3200;3;9600;8;20;0;Single;0;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Ginger Candy ;3200
TR12254;358;19/08/2022;P10;15000;5;75000;1;32;1;Married;3,2;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR29922;434;19/08/2022;P4;12000;5;60000;11;37;0;Married;9,33;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Potato Chip;12000
TR38424;253;19/08/2022;P6;18000;2;36000;7;37;0;Married;4,32;Buana Indah;Buana;General Trade;3,316694;114,590111;Cashew;18000
TR47515;423;19/08/2022;P10;15000;3;45000;1;22;0;Married;3,55;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR55053;295;19/08/2022;P1;8800;7;61600;9;34;0;Married;4,78;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR56072;172;19/08/2022;P1;8800;6;52800;2;57;1;Married;8,96;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Choco Bar;8800
TR58613;369;19/08/2022;P1;8800;5;44000;13;32;0;Married;10,62;Buana;Buana;General Trade;-1,26916;116,825264;Choco Bar;8800
TR64408;370;19/08/2022;P4;12000;4;48000;14;26;1;Single;1,28;Priangan;Priangan;Modern Trade;-5,45;105,26667;Potato Chip;12000
TR64559;363;19/08/2022;P1;8800;4;35200;7;35;0;Married;6,05;Buana Indah;Buana;General Trade;3,316694;114,590111;Choco Bar;8800
TR79884;172;19/08/2022;P5;4200;2;8400;5;57;1;Married;8,96;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR88766;37;19/08/2022;P1;8800;8;70400;4;51;0;Married;17,11;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Choco Bar;8800
TR91404;422;19/08/2022;P5;4200;4;16800;6;21;1;Single;3,88;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR97594;164;19/08/2022;P3;7500;1;7500;4;18;1;Single;0;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Crackers;7500
TR98514;158;19/08/2022;P9;10000;6;60000;8;49;1;Married;5,6;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Yoghurt;10000
TR132;25;20/08/2022;P3;7500;3;22500;12;24;1;Married;2,67;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR13510;155;20/08/2022;P9;10000;1;10000;14;40;0;Married;7,17;Priangan;Priangan;Modern Trade;-5,45;105,26667;Yoghurt;10000
TR17342;237;20/08/2022;P9;10000;1;10000;2;35;1;Married;8,14;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Yoghurt;10000
TR25951;297;20/08/2022;P6;18000;2;36000;4;41;1;Married;12,13;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cashew;18000
TR29720;392;20/08/2022;P8;16000;3;48000;8;45;0;Married;19,68;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Oat;16000
TR38193;266;20/08/2022;P4;12000;1;12000;2;72;1;Married;4,72;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Potato Chip;12000
TR47260;171;20/08/2022;P10;15000;1;15000;8;40;0;Married;10,05;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Cheese Stick;15000
TR51435;164;20/08/2022;P9;10000;3;30000;11;18;1;Single;0;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR89937;411;20/08/2022;P7;9400;5;47000;1;19;1;Single;0;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR96772;255;20/08/2022;P7;9400;6;56400;10;24;1;Single;5,78;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR9683;416;20/08/2022;P10;15000;1;15000;2;27;1;;3,43;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR995;198;20/08/2022;P8;16000;1;16000;10;45;0;Married;10,69;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Oat;16000
TR12455;142;21/08/2022;P8;16000;3;48000;6;23;1;Single;1,58;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Oat;16000
TR15666;88;21/08/2022;P3;7500;6;45000;10;21;0;Single;2,97;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Crackers;7500
TR2029;135;21/08/2022;P5;4200;3;12600;4;41;0;Married;3,28;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR26170;300;21/08/2022;P10;15000;2;30000;2;25;1;Single;4,22;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR26519;244;21/08/2022;P2;3200;7;22400;8;21;1;Single;3,64;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Ginger Candy ;3200
TR27463;187;21/08/2022;P10;15000;2;30000;11;49;1;Married;9,18;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cheese Stick;15000
TR30057;167;21/08/2022;P4;12000;3;36000;6;28;1;Married;2,91;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR33805;47;21/08/2022;P10;15000;4;60000;11;35;1;Married;9,56;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cheese Stick;15000
TR37346;417;21/08/2022;P1;8800;7;61600;9;47;1;Married;12,75;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR50797;358;21/08/2022;P10;15000;3;45000;4;32;1;Married;3,2;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cheese Stick;15000
TR51709;40;21/08/2022;P5;4200;3;12600;4;19;0;Single;3,48;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR68253;314;21/08/2022;P9;10000;6;60000;14;35;0;Married;6,64;Priangan;Priangan;Modern Trade;-5,45;105,26667;Yoghurt;10000
TR75704;254;21/08/2022;P5;4200;5;21000;9;58;0;Single;6,05;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR88968;385;21/08/2022;P9;10000;6;60000;9;41;1;Married;15,84;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR90484;377;21/08/2022;P5;4200;4;16800;12;53;0;Single;10,39;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
TR91652;431;21/08/2022;P2;3200;6;19200;1;40;1;Married;9,51;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR93938;29;21/08/2022;P9;10000;5;50000;9;59;1;Married;10,5;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR97809;230;21/08/2022;P5;4200;5;21000;6;40;1;Married;4,32;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR16185;117;22/08/2022;P6;18000;1;18000;12;45;1;Married;12,55;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cashew;18000
TR35657;359;22/08/2022;P2;3200;3;9600;3;46;0;Married;19,99;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Ginger Candy ;3200
TR4126;118;22/08/2022;P9;10000;2;20000;11;20;1;Single;3,28;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR48587;23;22/08/2022;P3;7500;5;37500;1;57;1;Married;12,56;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Crackers;7500
TR49083;263;22/08/2022;P8;16000;3;48000;3;40;1;Married;10,21;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Oat;16000
TR55706;418;22/08/2022;P8;16000;3;48000;2;45;0;Single;23,84;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Oat;16000
TR62175;341;22/08/2022;P10;15000;2;30000;9;43;1;Married;3,24;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR70458;308;22/08/2022;P10;15000;2;30000;8;45;0;Married;10,72;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Cheese Stick;15000
TR81210;24;22/08/2022;P1;8800;6;52800;8;37;0;Married;9,53;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Choco Bar;8800
